ObjectID,Source,Group,Subgroup,Title,Category,CategoriesWrapped,StartDate,EndDate,LocationName,Address,Latitude,Longitude,Borough,URL,MinAge,MaxAge,Image,Icon
217,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-05-29T15:30:00-04:00,,Brooklyn Heights Library,"286 Cadman Plaza West Brooklyn, NY 11201",40.6956458,-73.9912976,,https://www.bklynlibrary.org/node/821238,5,12,,arts-and-crafts
218,bkpl,bkpl,bkpl_arts-and-crafts,Paint & Sip for Teens,arts-and-crafts,",arts-and-crafts,",2026-05-29T15:30:00-04:00,,Flatbush Library,"22 Linden Blvd. at Flatbush Ave. Brooklyn, NY 11226",40.651891,-73.958256,,https://www.bklynlibrary.org/node/822001,13,,,arts-and-crafts
219,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create: Crafty Fridays,arts-and-crafts,",arts-and-crafts,",2026-05-29T15:30:00-04:00,,Leonard Library,"81 Devoe St. at Leonard St. Brooklyn, NY 11211",40.713637,-73.947968,,https://www.bklynlibrary.org/node/823892,5,12,,arts-and-crafts
220,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create: Crafty Fridays: Build 3-D creations with Puffs,arts-and-crafts,",arts-and-crafts,",2026-05-29T15:30:00-04:00,,Leonard Library,"81 Devoe St. at Leonard St. Brooklyn, NY 11211",40.713637,-73.947968,,https://www.bklynlibrary.org/node/823891,5,12,,arts-and-crafts
221,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-05-29T15:30:00-04:00,,Flatbush Library,"22 Linden Blvd. at Flatbush Ave. Brooklyn, NY 11226",40.651891,-73.958256,,https://www.bklynlibrary.org/node/819313,5,12,,arts-and-crafts
222,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create: Paper Potato-Head Party!,arts-and-crafts,",arts-and-crafts,",2026-05-29T15:30:00-04:00,,Kensington Library,"4207 18th Avenue Brooklyn, NY 11218",40.6312851,-73.9754571,,https://www.bklynlibrary.org/node/826264,5,12,,arts-and-crafts
223,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-05-29T16:00:00-04:00,,Coney Island Library,"1901 Mermaid Ave. (Near W. 19th St.) Brooklyn, NY 11224",40.5767651,-73.9860791,,https://www.bklynlibrary.org/node/801379,5,12,,arts-and-crafts
224,bkpl,bkpl,bkpl_arts-and-crafts,Teen Time: DIY,arts-and-crafts,",arts-and-crafts,",2026-05-29T16:00:00-04:00,,Clarendon Library,"2035 Nostrand Ave. Brooklyn, NY 11210",40.6357589,-73.9476006,,https://www.bklynlibrary.org/node/807270,13,,,arts-and-crafts
225,bkpl,bkpl,bkpl_arts-and-crafts,DIY Fridays,arts-and-crafts,",arts-and-crafts,",2026-05-29T16:00:00-04:00,,Central Library,"10 Grand Army Plaza Brooklyn, NY 11238",40.6725011,-73.9681265,,https://www.bklynlibrary.org/node/812686,13,,,arts-and-crafts
226,bkpl,bkpl,bkpl_arts-and-crafts,Anime & Manga Drawing Class,arts-and-crafts,",arts-and-crafts,",2026-05-29T16:00:00-04:00,,Bedford Library,"496 Franklin Avenue Brooklyn, NY 11238",40.6818421,-73.9561944,,https://www.bklynlibrary.org/node/825986,13,,,arts-and-crafts
227,bkpl,bkpl,bkpl_arts-and-crafts,Family Arts and Crafts,arts-and-crafts,",arts-and-crafts,",2026-05-30T13:30:00-04:00,,Dyker Library,"8202 13th Ave. (@ 82nd St.) Brooklyn, NY 11228",40.616348,-74.011972,,https://www.bklynlibrary.org/node/819605,5,12,,arts-and-crafts
228,bkpl,bkpl,bkpl_arts-and-crafts,Literacy to Life Through Musical Theatre: A 6-week Family Community Program,arts-and-crafts,",arts-and-crafts,",2026-05-30T14:00:00-04:00,,Kensington Library,"4207 18th Avenue Brooklyn, NY 11218",40.6312851,-73.9754571,,https://www.bklynlibrary.org/node/819734,5,12,,arts-and-crafts
229,bkpl,bkpl,bkpl_arts-and-crafts,Saturday Storycrafts,arts-and-crafts,",arts-and-crafts,",2026-05-30T14:00:00-04:00,,Sheepshead Bay Library,"2636 E. 14th St. at Ave. Z Brooklyn, NY 11235",40.5869651,-73.9554071,,https://www.bklynlibrary.org/node/822402,5,12,,arts-and-crafts
230,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-05-30T15:00:00-04:00,,Mill Basin Library,"2385 Ralph Ave (near Ave N) Brooklyn, NY 11234",40.6199454,-73.9169226,,https://www.bklynlibrary.org/node/822500,5,12,,arts-and-crafts
231,bkpl,bkpl,bkpl_arts-and-crafts,Grab & GROW: Grow Your Own Plant at Home,arts-and-crafts,",arts-and-crafts,",2026-06-01T10:00:00-04:00,,Rugby Library,"1000 Utica Ave. Brooklyn, NY 11203",40.6486576,-73.9303793,,https://www.bklynlibrary.org/node/786329,13,,,arts-and-crafts
232,bkpl,bkpl,bkpl_arts-and-crafts,Arts and Crafts,arts-and-crafts,",arts-and-crafts,",2026-06-01T15:00:00-04:00,,Macon Library,"361 Lewis Ave. at Macon St. Brooklyn, NY 11233",40.6830369,-73.9348376,,https://www.bklynlibrary.org/node/820660,5,12,,arts-and-crafts
233,bkpl,bkpl,bkpl_arts-and-crafts,Teen Art Hour,arts-and-crafts,",arts-and-crafts,",2026-06-01T15:30:00-04:00,,Gerritsen Beach Library,"2808 Gerritsen Ave. Brooklyn, NY 11229",40.5913977,-73.9239955,,https://www.bklynlibrary.org/node/825004,13,,,arts-and-crafts
234,bkpl,bkpl,bkpl_arts-and-crafts,Mindful Coloring Hour,arts-and-crafts,",arts-and-crafts,",2026-06-01T15:30:00-04:00,,Bedford Library,"496 Franklin Avenue Brooklyn, NY 11238",40.6818421,-73.9561944,,https://www.bklynlibrary.org/node/826516,5,12,,arts-and-crafts
235,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-01T16:00:00-04:00,,Flatlands Library,"2065 Flatbush Ave. at Ave. P Brooklyn, NY 11234",40.6197853,-73.9331807,,https://www.bklynlibrary.org/node/814433,5,12,,arts-and-crafts
236,bkpl,bkpl,bkpl_arts-and-crafts,Teen Time: Cross Stitch,arts-and-crafts,",arts-and-crafts,",2026-06-01T16:00:00-04:00,,Rugby Library,"1000 Utica Ave. Brooklyn, NY 11203",40.6486576,-73.9303793,,https://www.bklynlibrary.org/node/823360,13,,,arts-and-crafts
237,bkpl,bkpl,bkpl_arts-and-crafts,Teen Crochet,arts-and-crafts,",arts-and-crafts,",2026-06-01T16:00:00-04:00,,East Flatbush Library,"9612 Church Ave Brooklyn, NY 11212",40.6556496,-73.9150768,,https://www.bklynlibrary.org/node/824037,13,,,arts-and-crafts
238,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create : Paper Fans,arts-and-crafts,",arts-and-crafts,",2026-06-01T16:00:00-04:00,,Rugby Library,"1000 Utica Ave. Brooklyn, NY 11203",40.6486576,-73.9303793,,https://www.bklynlibrary.org/node/812741,5,12,,arts-and-crafts
239,bkpl,bkpl,bkpl_arts-and-crafts,Grab & Go Craft Kits,arts-and-crafts,",arts-and-crafts,",2026-06-02T13:00:00-04:00,,Cypress Hills Library,"1197 Sutter Ave. at Crystal St. Brooklyn, NY 11208",40.6726465,-73.8740892,,https://www.bklynlibrary.org/node/823258,5,12,,arts-and-crafts
240,bkpl,bkpl,bkpl_arts-and-crafts,Grab & Go craft kit: Birdhouse on your window,arts-and-crafts,",arts-and-crafts,",2026-06-02T13:00:00-04:00,,Leonard Library,"81 Devoe St. at Leonard St. Brooklyn, NY 11211",40.713637,-73.947968,,https://www.bklynlibrary.org/node/814168,5,12,,arts-and-crafts
241,bkpl,bkpl,bkpl_arts-and-crafts,Teen Time @ The Gregory Jackson Center of Brownsville,arts-and-crafts,",arts-and-crafts,",2026-06-02T14:00:00-04:00,,Brownsville Library,"61 Glenmore Ave. at Watkins St. Brooklyn, NY 11212",40.671469,-73.9085913,,https://www.bklynlibrary.org/node/824913,13,,,arts-and-crafts
242,bkpl,bkpl,bkpl_arts-and-crafts,Middle School Makerspace @ Clarendon,arts-and-crafts,",arts-and-crafts,",2026-06-02T15:30:00-04:00,,Clarendon Library,"2035 Nostrand Ave. Brooklyn, NY 11210",40.6357589,-73.9476006,,https://www.bklynlibrary.org/node/816320,13,,,arts-and-crafts
243,bkpl,bkpl,bkpl_arts-and-crafts,Advanced Arts and Crafts-Ages 7-12,arts-and-crafts,",arts-and-crafts,",2026-06-02T15:30:00-04:00,,Fort Hamilton Library,"9424 Fourth Ave. Brooklyn, NY 11209",40.6163806,-74.0313434,,https://www.bklynlibrary.org/node/810125,5,12,,arts-and-crafts
244,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-02T15:30:00-04:00,,Bedford Library,"496 Franklin Avenue Brooklyn, NY 11238",40.6818421,-73.9561944,,https://www.bklynlibrary.org/node/826520,5,12,,arts-and-crafts
245,bkpl,bkpl,bkpl_arts-and-crafts,DIY: Cozy Crafts,arts-and-crafts,",arts-and-crafts,",2026-06-02T16:00:00-04:00,,Crown Heights Library,"560 New York Ave. at Maple St. Brooklyn, NY 11225",40.6611981,-73.9481517,,https://www.bklynlibrary.org/node/810874,13,,,arts-and-crafts
246,bkpl,bkpl,bkpl_arts-and-crafts,Teen Creative Time,arts-and-crafts,",arts-and-crafts,",2026-06-02T16:00:00-04:00,,Brighton Beach Library,"16 Brighton First Rd. at Brighton Beach Ave. Brooklyn, NY 11235",40.5761784,-73.9667995,,https://www.bklynlibrary.org/node/813883,13,,,arts-and-crafts
247,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-02T16:00:00-04:00,,Crown Heights Library,"560 New York Ave. at Maple St. Brooklyn, NY 11225",40.6611981,-73.9481517,,https://www.bklynlibrary.org/node/818488,5,12,,arts-and-crafts
248,bkpl,bkpl,bkpl_arts-and-crafts,Teen Crochet Club,arts-and-crafts,",arts-and-crafts,",2026-06-02T16:00:00-04:00,,Highlawn Library,"1664 W. 13th St. Brooklyn, NY 11223",40.6056632,-73.9862627,,https://www.bklynlibrary.org/node/821865,13,,,arts-and-crafts
249,bkpl,bkpl,bkpl_arts-and-crafts,Teens DIY: Perler Beads,arts-and-crafts,",arts-and-crafts,",2026-06-03T15:00:00-04:00,,Ryder Library,"5902 23rd Ave. Brooklyn, NY 11204",40.6159251,-73.9759804,,https://www.bklynlibrary.org/node/825881,13,,,arts-and-crafts
250,bkpl,bkpl,bkpl_arts-and-crafts,Arts & Crafts,arts-and-crafts,",arts-and-crafts,",2026-06-03T15:15:00-04:00,,Dyker Library,"8202 13th Ave. (@ 82nd St.) Brooklyn, NY 11228",40.616348,-74.011972,,https://www.bklynlibrary.org/node/822928,5,12,,arts-and-crafts
251,bkpl,bkpl,bkpl_arts-and-crafts,Arts and Crafts for Teens and Tweens,arts-and-crafts,",arts-and-crafts,",2026-06-03T15:30:00-04:00,,Spring Creek Library,"12143 Flatlands Ave. at New Jersey Ave. Brooklyn, NY 11207",40.6532637,-73.8859641,,https://www.bklynlibrary.org/node/806850,13,,,arts-and-crafts
252,bkpl,bkpl,bkpl_arts-and-crafts,Arts & Crafts,arts-and-crafts,",arts-and-crafts,",2026-06-03T15:30:00-04:00,,Fort Hamilton Library,"9424 Fourth Ave. Brooklyn, NY 11209",40.6163806,-74.0313434,,https://www.bklynlibrary.org/node/819037,5,12,,arts-and-crafts
253,bkpl,bkpl,bkpl_arts-and-crafts,DIY,arts-and-crafts,",arts-and-crafts,",2026-06-03T15:30:00-04:00,,Red Hook Library,,0,0,,https://www.bklynlibrary.org/node/819929,13,,,arts-and-crafts
254,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-03T15:30:00-04:00,,Cypress Hills Library,"1197 Sutter Ave. at Crystal St. Brooklyn, NY 11208",40.6726465,-73.8740892,,https://www.bklynlibrary.org/node/820733,5,12,,arts-and-crafts
255,bkpl,bkpl,bkpl_arts-and-crafts,Teen Time: Arts and Crafts,arts-and-crafts,",arts-and-crafts,",2026-06-03T16:00:00-04:00,,Park Slope Library,"431 6th Ave Brooklyn, NY 11215",40.6682174,-73.9834162,,https://www.bklynlibrary.org/node/823911,13,,,arts-and-crafts
256,bkpl,bkpl,bkpl_arts-and-crafts,Teen Time: Pride Mural,arts-and-crafts,",arts-and-crafts,",2026-06-03T16:00:00-04:00,,Sunset Park Library,"5108 Fourth Avenue Brooklyn, NY 11220",40.6459117,-74.0136256,,https://www.bklynlibrary.org/node/826828,13,,,arts-and-crafts
257,bkpl,bkpl,bkpl_arts-and-crafts,Button Making - Pronouns,arts-and-crafts,",arts-and-crafts,",2026-06-04T12:00:00-04:00,,Gerritsen Beach Library,"2808 Gerritsen Ave. Brooklyn, NY 11229",40.5913977,-73.9239955,,https://www.bklynlibrary.org/node/826045,13,,,arts-and-crafts
258,bkpl,bkpl,bkpl_arts-and-crafts,Tween Arts and Crafts!,arts-and-crafts,",arts-and-crafts,",2026-06-04T14:30:00-04:00,,Kings Highway Library,"2115 Ocean Ave. Brooklyn, NY 11229",40.610259,-73.953114,,https://www.bklynlibrary.org/node/820605,5,12,,arts-and-crafts
259,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-04T15:00:00-04:00,,Central Library,"10 Grand Army Plaza Brooklyn, NY 11238",40.6725011,-73.9681265,,https://www.bklynlibrary.org/node/812674,5,12,,arts-and-crafts
260,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-04T15:00:00-04:00,,Arlington Library,"203 Arlington Ave. at Warwick St. Brooklyn, NY 11207",40.6806631,-73.8873421,,https://www.bklynlibrary.org/node/815237,5,12,,arts-and-crafts
261,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-04T15:00:00-04:00,,Williamsburgh Library,"240 Division Ave. at Marcy Ave. Brooklyn, NY 11211",40.7069143,-73.9575883,,https://www.bklynlibrary.org/node/819289,5,12,,arts-and-crafts
262,bkpl,bkpl,bkpl_arts-and-crafts,Comic Book Drawing Class with Mr. Nick,arts-and-crafts,",arts-and-crafts,",2026-06-04T15:00:00-04:00,,Red Hook Library,,0,0,,https://www.bklynlibrary.org/node/823133,5,12,,arts-and-crafts
263,bkpl,bkpl,bkpl_arts-and-crafts,Art Lessons with Alicia Degener,arts-and-crafts,",arts-and-crafts,",2026-06-04T15:30:00-04:00,,Coney Island Library,"1901 Mermaid Ave. (Near W. 19th St.) Brooklyn, NY 11224",40.5767651,-73.9860791,,https://www.bklynlibrary.org/node/822049,5,12,,arts-and-crafts
264,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-04T16:00:00-04:00,,Kings Bay Library,"3650 Nostrand Ave. (near Ave. W) Brooklyn, NY 11229",40.5947871,-73.9411462,,https://www.bklynlibrary.org/node/804834,5,12,,arts-and-crafts
265,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-04T16:00:00-04:00,,Pacific Library,"25 Fourth Ave. at Pacific St. Brooklyn, NY 11217",40.683449,-73.978549,,https://www.bklynlibrary.org/node/811189,5,12,,arts-and-crafts
266,bkpl,bkpl,bkpl_arts-and-crafts,Anime Club!,arts-and-crafts,",arts-and-crafts,",2026-06-04T16:00:00-04:00,,Flatlands Library,"2065 Flatbush Ave. at Ave. P Brooklyn, NY 11234",40.6197853,-73.9331807,,https://www.bklynlibrary.org/node/811658,13,,,arts-and-crafts
267,bkpl,bkpl,bkpl_arts-and-crafts,"Crochet, Knit + Sewing Club at Kensington Library",arts-and-crafts,",arts-and-crafts,",2026-06-04T16:00:00-04:00,,Kensington Library,"4207 18th Avenue Brooklyn, NY 11218",40.6312851,-73.9754571,,https://www.bklynlibrary.org/node/816986,13,,,arts-and-crafts
268,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-04T16:00:00-04:00,,East Flatbush Library,"9612 Church Ave Brooklyn, NY 11212",40.6556496,-73.9150768,,https://www.bklynlibrary.org/node/819459,5,12,,arts-and-crafts
269,bkpl,bkpl,bkpl_arts-and-crafts,Teen DIY: Caribbean American Flag Buttons,arts-and-crafts,",arts-and-crafts,",2026-06-04T16:00:00-04:00,,Jamaica Bay Library,"9727 Seaview Ave. at E. 98th St. near Rockaway Pkwy. Brooklyn, NY 11236",40.634485,-73.889271,,https://www.bklynlibrary.org/node/825427,13,,,arts-and-crafts
270,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-04T16:00:00-04:00,,Jamaica Bay Library,"9727 Seaview Ave. at E. 98th St. near Rockaway Pkwy. Brooklyn, NY 11236",40.634485,-73.889271,,https://www.bklynlibrary.org/node/825440,5,12,,arts-and-crafts
271,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create: Crafty Thursdays,arts-and-crafts,",arts-and-crafts,",2026-06-04T16:00:00-04:00,,Stone Avenue Library,"581 Mother Gaston Boulevard Brooklyn, NY 11212",40.6644418,-73.9052563,,https://www.bklynlibrary.org/node/826300,5,12,,arts-and-crafts
272,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create!,arts-and-crafts,",arts-and-crafts,",2026-06-04T16:00:00-04:00,,Homecrest Library,"2525 Coney Island Ave. at Ave. V Brooklyn, NY 11223",40.5952034,-73.9605501,,https://www.bklynlibrary.org/node/826667,5,12,,arts-and-crafts
273,bkpl,bkpl,bkpl_arts-and-crafts,Tween & Teen Create Space,"arts-and-crafts,writing",",arts-and-crafts,writing,",2026-06-04T16:30:00-04:00,,Adams Street Library,"9 Adams Street (between John and Plymouth) Brooklyn, NY 11201",40.6991711,-73.9931456,,https://www.bklynlibrary.org/node/824582,13,,,arts-and-crafts
274,bkpl,bkpl,bkpl_arts-and-crafts,Friday Slimeday,arts-and-crafts,",arts-and-crafts,",2026-06-05T15:00:00-04:00,,Williamsburgh Library,"240 Division Ave. at Marcy Ave. Brooklyn, NY 11211",40.7069143,-73.9575883,,https://www.bklynlibrary.org/node/823967,5,12,,arts-and-crafts
275,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-05T15:30:00-04:00,,New Utrecht Library,"1743 86th St. at Bay 17th St. Brooklyn, NY 11214",40.6080187,-74.0033411,,https://www.bklynlibrary.org/node/803472,5,12,,arts-and-crafts
276,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-05T15:30:00-04:00,,Flatbush Library,"22 Linden Blvd. at Flatbush Ave. Brooklyn, NY 11226",40.651891,-73.958256,,https://www.bklynlibrary.org/node/819314,5,12,,arts-and-crafts
277,bkpl,bkpl,bkpl_arts-and-crafts,Teen Time: DIY,arts-and-crafts,",arts-and-crafts,",2026-06-05T16:00:00-04:00,,Clarendon Library,"2035 Nostrand Ave. Brooklyn, NY 11210",40.6357589,-73.9476006,,https://www.bklynlibrary.org/node/807271,13,,,arts-and-crafts
278,bkpl,bkpl,bkpl_arts-and-crafts,DIY Fridays,arts-and-crafts,",arts-and-crafts,",2026-06-05T16:00:00-04:00,,Central Library,"10 Grand Army Plaza Brooklyn, NY 11238",40.6725011,-73.9681265,,https://www.bklynlibrary.org/node/812687,13,,,arts-and-crafts
279,bkpl,bkpl,bkpl_arts-and-crafts,Anime & Manga Drawing Class,arts-and-crafts,",arts-and-crafts,",2026-06-05T16:00:00-04:00,,Bedford Library,"496 Franklin Avenue Brooklyn, NY 11238",40.6818421,-73.9561944,,https://www.bklynlibrary.org/node/825987,13,,,arts-and-crafts
280,bkpl,bkpl,bkpl_arts-and-crafts,Teen Time: Hand-Sewn Cacti with Ellen Lumpkin Brown,arts-and-crafts,",arts-and-crafts,",2026-06-05T16:00:00-04:00,,Rugby Library,"1000 Utica Ave. Brooklyn, NY 11203",40.6486576,-73.9303793,,https://www.bklynlibrary.org/node/826228,13,,,arts-and-crafts
281,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create: Lets paint a birdhouse,arts-and-crafts,",arts-and-crafts,",2026-06-06T12:00:00-04:00,,Washington Irving Library,"360 Irving Ave. (at Woodbine St.) Brooklyn, NY 11237",40.6975031,-73.9122378,,https://www.bklynlibrary.org/node/825873,5,12,,arts-and-crafts
282,bkpl,bkpl,bkpl_arts-and-crafts,Literacy to Life Through Musical Theatre: A 6-week Family Community Program,arts-and-crafts,",arts-and-crafts,",2026-06-06T14:00:00-04:00,,Kensington Library,"4207 18th Avenue Brooklyn, NY 11218",40.6312851,-73.9754571,,https://www.bklynlibrary.org/node/819725,5,12,,arts-and-crafts
283,bkpl,bkpl,bkpl_arts-and-crafts,Saturday Storycrafts,arts-and-crafts,",arts-and-crafts,",2026-06-06T14:00:00-04:00,,Sheepshead Bay Library,"2636 E. 14th St. at Ave. Z Brooklyn, NY 11235",40.5869651,-73.9554071,,https://www.bklynlibrary.org/node/822403,5,12,,arts-and-crafts
284,bkpl,bkpl,bkpl_arts-and-crafts,Arts and Crafts,arts-and-crafts,",arts-and-crafts,",2026-06-08T15:00:00-04:00,,Macon Library,"361 Lewis Ave. at Macon St. Brooklyn, NY 11233",40.6830369,-73.9348376,,https://www.bklynlibrary.org/node/820661,5,12,,arts-and-crafts
285,bkpl,bkpl,bkpl_arts-and-crafts,Teen Fiber Arts Club,arts-and-crafts,",arts-and-crafts,",2026-06-08T15:00:00-04:00,,Ryder Library,"5902 23rd Ave. Brooklyn, NY 11204",40.6159251,-73.9759804,,https://www.bklynlibrary.org/node/825879,13,,,arts-and-crafts
286,bkpl,bkpl,bkpl_arts-and-crafts,Teen Art Hour,arts-and-crafts,",arts-and-crafts,",2026-06-08T15:30:00-04:00,,Gerritsen Beach Library,"2808 Gerritsen Ave. Brooklyn, NY 11229",40.5913977,-73.9239955,,https://www.bklynlibrary.org/node/825005,13,,,arts-and-crafts
287,bkpl,bkpl,bkpl_arts-and-crafts,Mindful Coloring Hour,arts-and-crafts,",arts-and-crafts,",2026-06-08T15:30:00-04:00,,Bedford Library,"496 Franklin Avenue Brooklyn, NY 11238",40.6818421,-73.9561944,,https://www.bklynlibrary.org/node/826517,5,12,,arts-and-crafts
288,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-08T16:00:00-04:00,,Flatlands Library,"2065 Flatbush Ave. at Ave. P Brooklyn, NY 11234",40.6197853,-73.9331807,,https://www.bklynlibrary.org/node/814434,5,12,,arts-and-crafts
289,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create : Clay Monsters,arts-and-crafts,",arts-and-crafts,",2026-06-08T16:00:00-04:00,,Rugby Library,"1000 Utica Ave. Brooklyn, NY 11203",40.6486576,-73.9303793,,https://www.bklynlibrary.org/node/812742,5,12,,arts-and-crafts
290,bkpl,bkpl,bkpl_arts-and-crafts,Beading for Law,arts-and-crafts,",arts-and-crafts,",2026-06-08T16:30:00-04:00,,Jamaica Bay Library,"9727 Seaview Ave. at E. 98th St. near Rockaway Pkwy. Brooklyn, NY 11236",40.634485,-73.889271,,https://www.bklynlibrary.org/node/815184,13,,,arts-and-crafts
291,bkpl,bkpl,bkpl_arts-and-crafts,Grab & Go Craft Kits,arts-and-crafts,",arts-and-crafts,",2026-06-09T13:00:00-04:00,,Cypress Hills Library,"1197 Sutter Ave. at Crystal St. Brooklyn, NY 11208",40.6726465,-73.8740892,,https://www.bklynlibrary.org/node/823259,5,12,,arts-and-crafts
292,bkpl,bkpl,bkpl_arts-and-crafts,Grab Go Craft: Celebrate the World: Ocean,arts-and-crafts,",arts-and-crafts,",2026-06-09T13:00:00-04:00,,Leonard Library,"81 Devoe St. at Leonard St. Brooklyn, NY 11211",40.713637,-73.947968,,https://www.bklynlibrary.org/node/772776,5,12,,arts-and-crafts
293,bkpl,bkpl,bkpl_arts-and-crafts,Teen Time @ The Gregory Jackson Center of Brownsville,arts-and-crafts,",arts-and-crafts,",2026-06-09T14:00:00-04:00,,Brownsville Library,"61 Glenmore Ave. at Watkins St. Brooklyn, NY 11212",40.671469,-73.9085913,,https://www.bklynlibrary.org/node/824914,13,,,arts-and-crafts
294,bkpl,bkpl,bkpl_arts-and-crafts,Middle School Makerspace @ Clarendon,arts-and-crafts,",arts-and-crafts,",2026-06-09T15:30:00-04:00,,Clarendon Library,"2035 Nostrand Ave. Brooklyn, NY 11210",40.6357589,-73.9476006,,https://www.bklynlibrary.org/node/816321,13,,,arts-and-crafts
295,bkpl,bkpl,bkpl_arts-and-crafts,Advanced Arts and Crafts-Ages 7-12,arts-and-crafts,",arts-and-crafts,",2026-06-09T15:30:00-04:00,,Fort Hamilton Library,"9424 Fourth Ave. Brooklyn, NY 11209",40.6163806,-74.0313434,,https://www.bklynlibrary.org/node/810126,5,12,,arts-and-crafts
296,bkpl,bkpl,bkpl_arts-and-crafts,DIY: Cozy Crafts,arts-and-crafts,",arts-and-crafts,",2026-06-09T16:00:00-04:00,,Crown Heights Library,"560 New York Ave. at Maple St. Brooklyn, NY 11225",40.6611981,-73.9481517,,https://www.bklynlibrary.org/node/810875,13,,,arts-and-crafts
297,bkpl,bkpl,bkpl_arts-and-crafts,Teen Creative Time,arts-and-crafts,",arts-and-crafts,",2026-06-09T16:00:00-04:00,,Brighton Beach Library,"16 Brighton First Rd. at Brighton Beach Ave. Brooklyn, NY 11235",40.5761784,-73.9667995,,https://www.bklynlibrary.org/node/813884,13,,,arts-and-crafts
298,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create,arts-and-crafts,",arts-and-crafts,",2026-06-09T16:00:00-04:00,,Red Hook Library,,0,0,,https://www.bklynlibrary.org/node/820508,5,12,,arts-and-crafts
299,bkpl,bkpl,bkpl_dancing,Hip Hop Dancing for Teens and Tweens,dancing,",dancing,",2026-05-27T16:00:00-04:00,,Coney Island Library,"1901 Mermaid Ave. (Near W. 19th St.) Brooklyn, NY 11224",40.5767651,-73.9860791,,https://www.bklynlibrary.org/node/811262,13,,,dancing
300,bkpl,bkpl,bkpl_dancing,Canarsie Library Presents: Conroy Warren,dancing,",dancing,",2026-05-28T16:00:00-04:00,,Canarsie Library,"1580 Rockaway Pkwy. at Ave. J Brooklyn, NY 11236",40.6422167,-73.8995607,,https://www.bklynlibrary.org/node/824820,5,12,,dancing
301,bkpl,bkpl,bkpl_dancing,BACH TO THE STREETS: A Breathtaking Afternoon of Ballet + Live Youth Orchestra Under the Sky,"dancing,music",",dancing,music,",2026-05-30T13:00:00-04:00,,Sheepshead Bay Library,"2636 E. 14th St. at Ave. Z Brooklyn, NY 11235",40.5869651,-73.9554071,,https://www.bklynlibrary.org/node/822228,13,,,dancing
302,bkpl,bkpl,bkpl_dancing,Creamos Porque Creemos/We Care So We Create,"dancing,music",",dancing,music,",2026-05-30T14:00:00-04:00,,Bedford Library,"496 Franklin Avenue Brooklyn, NY 11238",40.6818421,-73.9561944,,https://www.bklynlibrary.org/node/822995,5,12,,dancing
303,bkpl,bkpl,bkpl_dancing,Hip Hop Dancing for Teens and Tweens,dancing,",dancing,",2026-06-03T16:00:00-04:00,,Coney Island Library,"1901 Mermaid Ave. (Near W. 19th St.) Brooklyn, NY 11224",40.5767651,-73.9860791,,https://www.bklynlibrary.org/node/811263,13,,,dancing
